"","SRR17382349","SRR17382351","SRR17382366","SRR17382370"
"AT1G54390",215.875035538353,235.480540136565,214.362253605432,226.752519794328
"AT1G54400",8.90591235068078,4.3329814486277,0,0.971279374184958
"AT1G54410",8616.61880730098,5413.74552943344,2901.54759881572,6406.96175700724
"AT1G54420",0,0,0,0
"AT1G54440",112.309145802597,137.603708399033,166.109007149493,183.313689667182
"AT1G54445",0,0,0,0
"AT1G54450",32.4525270754423,57.4214657853943,67.2286880015056,20.7409467411057
"AT1G54460",872.13636766726,737.973212740783,661.109724311639,921.578226167165
"AT1G54470",1.12318914153996,0,0,1.040512209408
"AT1G54475",0,0.801769154872164,0,0
"AT1G54490",642.872620069253,463.384214568737,626.592215107199,690.404966133611
"AT1G54500",57.6741779893986,99.7283104125193,67.1534983447339,89.9691444731989
"AT1G54510",226.689577362762,203.832181613523,350.557763016621,280.957691359308
"AT1G54520",218.764697558388,270.323113225785,226.264889423608,264.952169533557
"AT1G54530",26.1036142173325,12.2339490547792,14.0883744668325,2.00394457818729
"AT1G54540",629.419469161631,176.488823286195,372.250414060228,107.356557240437
"AT1G54550",0,0,0,0
"AT1G54560",4.45425892929606,0.808258294066878,2.11599339329679,0
"AT1G54570",916.515676878681,386.849896260835,1121.60718709707,511.653275354996
"AT1G54575",702.478097829403,605.910450488235,438.946118002212,768.406624301185
"AT1G54580",1929.11721608747,944.512474769856,1826.62655844809,846.973868283803
"AT1G54590",0,0,0,0
"AT1G54610",669.713469129394,533.293909181796,632.130367457663,599.108201687449
"AT1G54620",0,0,0,0
"AT1G54630",1436.95361719926,814.326179581649,1165.91863306839,741.592119152936
"AT1G54640",0,0,0,0
"AT1G54650",52.5944817470129,57.8723925255844,63.5657059362707,39.209984104318
"AT1G54680",27.9983884316469,61.7328560549103,46.5725068680729,89.2606081567922
"AT1G54690",209.994500763124,265.826229820751,226.319021200428,167.269782240858
"AT1G54700",0,0,0,0
"AT1G54710",515.049157233792,407.35395287521,445.82367109262,458.90581497594
"AT1G54720",0,0,0,0
"AT1G54730",223.461010299814,150.332331483459,317.845448138259,237.278578315791
"AT1G54740",817.048455018194,1320.11182225131,688.913104865456,1469.2427867447
"AT1G54760",0,0,0,0
"AT1G54770",138.388137234822,167.376421849456,223.302426170404,180.167937765054
"AT1G54773",2.04075457379184,1.69359442854045,0,11.9289413371667
"AT1G54775",0,0,0,0
"AT1G54780",23.6347308892235,29.4353846980097,9.29436316479847,37.8522375443749
"AT1G54790",42.3047331067571,30.7287415780962,47.4713492665047,26.6566685543894
"AT1G54820",14.5726950757397,0.826355596813328,4.18064646500889,1.03288756741116
"AT1G54830",272.758261931481,327.290088752541,290.51220758465,287.918886075946
"AT1G54840",5.58442801041082,6.64746220729838,7.21075657241716,11.5062898070403
"AT1G54850",88.2689291782748,106.95229131895,76.1445801900658,77.7018445470156
"AT1G54860",1.14246970914182,0,1.03957520122214,0
"AT1G54870",10.2628405915841,2.55340557736627,11.5249798938786,14.7509552691049
"AT1G54890",141.443000295721,185.413055191785,205.033158217301,135.88442905574
"AT1G54920",874.574000223961,970.298734735893,1215.16112047262,1194.88902171463
"AT1G54930",0,0,0,0
"AT1G54940",3.35969141902194,24.6883577495787,3.14439422383068,3.10567808117881
"AT1G54950",2.22691125318331,3.48129505322086,0,1.93386280734789
"AT1G54953",0,3.43592533614606,1.0255165135568,1.02005499996907
"AT1G54957",0,0,0,0
"AT1G54960",29.0849915802225,41.7724876879862,19.9792850968757,34.2508882375552
"AT1G54970",83.1518026904271,41.7533667689546,41.5079590195642,13.3508992636702
"AT1G54980",0,0,0,0
"AT1G54990",401.48511209192,544.77055969167,534.430495449196,353.914775823252
"AT1G55000",275.270343422978,219.869159682849,227.854558150819,259.595329750466
"AT1G55010",0,0,0,0
"AT1G55020",2676.80224877406,882.205890224229,530.927479028934,1757.25283467705
"AT1G55030",0,0,0,0
"AT1G55040",93.8709458100285,93.7888714784429,107.575601980231,111.317844154736
"AT1G55050",16.7560978060578,19.5412805994735,13.7261447328637,27.073519667194
"AT1G55060",0,0,0,0
"AT1G55070",0,0,0,0
"AT1G55080",135.345163836265,119.103783252295,115.798582324519,131.191559325071
"AT1G55090",338.660221758596,391.729762759889,362.635720414662,464.866759416339
"AT1G55110",196.856921737165,102.13241575434,71.2016819672423,198.409684005465
"AT1G55120",96.0764244640458,54.3218049869043,54.5712626645802,26.9441229473346
"AT1G55130",181.28194295556,145.178694617795,181.740971029413,159.714676583608
"AT1G55140",49.8430052096531,47.6568352650214,48.5814464969018,49.3233792378649
"AT1G55150",273.805020132084,343.05075328102,280.713853623098,358.000633994341
"AT1G55152",534.326863268569,456.139499987323,103.444839530664,656.362197287276
"AT1G55160",321.080429772036,208.110962236612,306.501090266799,235.883190889221
"AT1G55170",174.436704351808,116.029287929547,160.097886493952,124.827770788188
"AT1G55175",0,2.40530746461649,0,0
"AT1G55180",21.2499803636658,30.2788231050206,25.2523252547623,31.1522144001465
"AT1G55190",145.282823428628,231.646743392303,154.937843704102,176.315809055568
"AT1G55200",9.77960095282675,14.6948798039685,11.9875020856456,11.9113637781195
"AT1G55205",85.1623528825829,53.4203876243913,87.4204848360846,25.0197209857737
"AT1G55207",20.9506043051642,6.51357571387401,6.69975133854785,3.85881423688617
"AT1G55210",286.92970033372,237.065876851709,127.388031603241,119.654524169873
"AT1G55220",0,0,0,0
"AT1G55230",3.33960333355902,4.15907042408847,0,6.07156670268867
"AT1G55240",75.3479101443603,252.272314087384,125.250757440688,223.440553820175
"AT1G55250",313.981620304685,299.744018789642,399.460022432081,394.184141242491
"AT1G55260",1.14642964026755,0.77830884291275,0,0
"AT1G55265",22.8259789007324,33.931810243922,23.7889883409049,25.7386501824435
"AT1G55270",184.226044197888,212.139093101151,218.459225612808,179.190020316746
"AT1G55280",44.9228386392928,60.8161372302818,54.0472819630441,40.1042981674841
"AT1G55290",17.9775404338029,25.8792807375065,11.4170346561909,6.16296663627728
"AT1G55300",104.921254350807,85.627681799205,120.088948936354,96.7682941105473
"AT1G55310",169.612101968205,588.205100781287,236.073222891122,692.255948990933
"AT1G55320",433.817325574728,143.87730096573,323.230707924556,165.790974865468
"AT1G55325",512.374302847936,408.845443413492,530.923642761719,647.605359497513
"AT1G55330",690.662539887047,293.431852013504,466.848196670586,255.738838104217
"AT1G55335",0,0,1.06721170236054,0
"AT1G55340",173.326973005856,218.256783171765,178.757420550832,182.331704754393
"AT1G55350",686.155415072092,513.361541814728,745.23056768359,782.660438546491
"AT1G55360",837.821047705456,807.05457428119,823.432886053278,688.160098349391
"AT1G55365",45.1231095683083,31.4475457611186,42.0397459310692,24.4124267303911
"AT1G55370",0,0.819726717577847,4.21561343981768,1.04011196920309
"AT1G55380",34.5083159744515,15.5197062612288,0,12.366269270927
"AT1G55390",20.1396893240015,31.9700291810052,22.0698275364331,17.6364263603038
"AT1G55420",41.3799516384585,54.002125045326,88.3930055137943,41.5399727387077
"AT1G55430",19.0194195023246,23.765188079109,27.3304042456576,33.2036385012479
"AT1G55440",0,1.63681026843745,36.5931353694212,0
"AT1G55450",1711.82977198354,641.918166508771,487.866785034944,422.871966999293
"AT1G55460",219.737404212965,315.829083323198,227.765517812178,306.682003767217
"AT1G55475",74.874906613765,87.5803386775404,88.6981510145645,73.8067055356148
"AT1G55480",24.6820343611975,40.6377516916841,29.1923426755154,22.6787910525925
"AT1G55490",480.2348449734,305.4031209094,517.355557034362,362.910002292016
"AT1G55500",420.175028245655,274.886501158173,424.917149449285,342.99685086722
"AT1G55510",584.843453112713,742.416335721,298.721630763304,797.845790450665
"AT1G55520",262.571922966811,360.827435645444,241.747734722545,392.702212430805
"AT1G55530",566.726798350264,1115.63172560569,571.437277977894,1025.67880209452
"AT1G55535",129.798277625777,135.608802118762,196.476579717118,120.733889045727
"AT1G55540",216.201576603506,188.982672583395,318.270272618937,247.157575195725
"AT1G55546",0,0,0,0
"AT1G55550",8.93727599567982,0.814482616191119,2.11124408959027,8.32884027727234
"AT1G55560",0,0,0,0
"AT1G55570",0,0,0,0
"AT1G55580",40.3154176931262,31.2690059782276,33.5423520341744,23.8114125654058
"AT1G55590",275.356059214388,279.201726398158,289.711178955426,361.718351395556
"AT1G55600",0,0,0,0
"AT1G55610",251.48844028877,246.88129246668,218.769991804724,319.343622374155
"AT1G55620",220.154933025975,291.025793235001,243.435073235222,267.692678190149
"AT1G55630",68.3205613206494,55.1609211445584,57.6302943619472,82.7987042785127
"AT1G55640",0,0.856279785080919,0.99927318100874,0
"AT1G55650",0,0,0,0
"AT1G55660",0,0,0,0
"AT1G55670",9.08846210754004,6.1428847653952,3.0102271259504,7.99718668883068
"AT1G55673",0,0,0,0
"AT1G55675",128.955862356853,191.979783867556,181.962417269498,139.400247800854
"AT1G55680",1087.47611340274,1144.96877284319,1189.44935540921,1400.49219938839
"AT1G55690",406.763921104466,293.278712420607,377.023666122222,396.334574516513
"AT1G55700",3.38683404400468,0,1.05770291749916,1.04451406285184
"AT1G55710",0,0,0,0
"AT1G55720",0,7.12487968507671,6.48509209622565,0
"AT1G55730",277.170764582848,250.264069430508,300.807756197659,261.800871332315
"AT1G55740",280.630958898301,173.2488708939,260.13727234466,398.012520715399
"AT1G55750",192.996720079351,176.346061155084,253.593787963201,206.752385169213
"AT1G55755",1.21689984284303,0,0,0.960384720336902
"AT1G55760",228.639160742548,118.905416449968,154.76397639852,143.630621567281
"AT1G55770",0,0,0,0
"AT1G55775",371.642803405849,96.9400166970254,10.9346573767345,47.6259907624644
"AT1G55790",0,0,0,0
"AT1G55800",9.02664401122868,0.850812332056855,2.04929087541307,7.11630125639099
"AT1G55803",1.1667231825979,0,1.03630248147746,3.09469280324657
"AT1G55805",199.302162893751,311.439586695112,188.456132427835,252.874905783833
"AT1G55810",617.091705651182,487.399148206433,369.610338326227,1081.82530422321
"AT1G55820",195.880360116572,148.624132523155,188.950578474495,206.259401228972
"AT1G55830",182.857338795013,158.058461292307,142.876221651284,188.83305797546
"AT1G55840",793.328131429171,628.148153445124,613.064882851381,771.834807314741
"AT1G55850",803.906438519414,2065.38908129635,427.551908132594,1266.68211561218
"AT1G55860",1303.33773684825,933.712333516429,1380.39276968407,1519.42437065501
"AT1G55865",2.27211552688501,0.877554966485029,5.01704520991734,1.99929667220767
"AT1G55870",165.50290832032,144.266562511558,184.46137635874,180.070418977419
"AT1G55880",162.620672106257,217.693291422606,210.286108316887,267.692602199958
"AT1G55890",230.038608823309,352.783449230058,254.235993120737,226.677977176259
"AT1G55900",235.325487595537,229.028591760286,274.315064924438,178.370035801034
"AT1G55910",49.4236182445509,38.3514823656658,31.1650495994811,21.5857202233583
"AT1G55915",42.7030665854736,48.7472901653882,34.6156123936772,42.9434702363197
"AT1G55917",0,0,0,0
"AT1G55920",1394.73754428764,851.946159688493,495.904081410682,1572.60904828832
"AT1G55928",0,0,0,0
"AT1G55930",88.2585176848274,124.355086180996,126.803992288511,176.30220094183
"AT1G55940",522.693024411069,156.360483903622,317.947811961993,175.02854652728
"AT1G55945",0,0,0,0
"AT1G55947",0,0,0,1.05014688973468
"AT1G55950",0,0,0,1.05014688973468
"AT1G55960",310.028099754382,199.180424848429,232.343641126947,272.788058083371
"AT1G55970",100.412535838931,60.6451597836097,126.090157348629,109.8436022809
"AT1G55980",31.4268597355929,41.5440113811125,14.5776929845943,62.8185186828831
"AT1G55990",4.45153731033608,0,0,0
"AT1G56000",163.404258481035,134.504279248021,219.261709587428,175.080083279858
"AT1G56010",1640.07823544616,835.130771015322,1377.23138352843,1415.10427984079
"AT1G56020",163.666558913897,124.792795858288,140.041580788296,79.5277793691026
"AT1G56030",0,0,0,0
"AT1G56040",1.11288432758402,0,0,0
"AT1G56045",942.784659071405,428.4523435793,1479.64463623569,623.98634849022
"AT1G56050",58.3606835454766,28.242564943099,57.279708796089,35.0185822847793
"AT1G56060",52.7083787115231,1.23634091689052,0,0.503268287872903
"AT1G56070",10110.7478477871,8469.9331612858,9375.67651398793,9043.7070385532
"AT1G56080",126.961022358607,129.372306343068,148.440288294731,94.5084163586945
"AT1G56085",0,0,0,0
"AT1G56090",112.312291050118,180.818969329586,123.66797633604,180.963435682524
"AT1G56100",0,0,0,0
"AT1G56105",0,0,0,0
"AT1G56110",1496.61060578742,1292.7822982052,1674.55425622202,1030.39505353689
"AT1G56120",12.954395644879,22.933073828394,32.6196064472409,43.4157593936915
"AT1G56130",55.1223542658881,17.6479329950481,52.3684258168355,54.2942096683814
"AT1G56140",1355.3221968645,1024.1991883723,1041.7970321111,1296.07769956028
"AT1G56145",761.992863985926,555.608462408312,643.300308203691,714.517666437933
"AT1G56150",0,0,0,0
"AT1G56160",11.2837013347681,1.70190073140045,18.4416009674134,2.03305004110291
"AT1G56170",48.4895324830267,44.0315699802759,50.2560124285295,69.434705496368
"AT1G56180",145.962127073251,170.540167078579,153.373468513133,192.918971510968
"AT1G56190",230.366945534334,270.459489208033,216.610078098587,192.360601168353
"AT1G56200",1269.26960518714,1916.10995347902,1209.17374449365,1823.01970736173
"AT1G56210",114.513521435683,118.120076310687,158.148450825529,123.500273461605
"AT1G56220",1639.52980606242,3160.42607328675,1735.29117172678,2501.2972744521
"AT1G56225",0,0,0,0
"AT1G56230",547.558655866241,583.069155471008,655.83141984222,792.613688054248
"AT1G56233",0,0,0,0
"AT1G56240",24.7436328923926,13.4159339026396,4.13923894477135,1.02470247150077
"AT1G56250",4.49879597447174,7.54611589114612,8.27873658577422,9.22255309740094
"AT1G56260",37.7822610497159,39.5736441868821,83.5150290200536,27.2430045367981
"AT1G56270",0,0,0,0
"AT1G56280",15789.0125138387,35170.3836610762,14305.5162016562,41351.3057451556
"AT1G56290",235.972296824536,283.075411762755,228.363406471156,367.647713910568
"AT1G56300",175.154734231619,270.090703835947,68.6532014280361,269.170729054205
"AT1G56310",127.3638168366,125.625446501061,235.861771294778,132.51743788086
"AT1G56320",509.733826338948,132.661989855052,144.025678412704,87.2598725821914
"AT1G56330",1564.83969947763,1196.28399805961,1411.26632787582,716.608413471634
"AT1G56340",2038.60442463517,1732.5366493986,2497.0211819502,1171.18719445833
"AT1G56345",29.1976243423053,26.6502240083912,21.8317622779028,20.5700545068288
"AT1G56350",76.2183875226784,88.3799661943341,44.9559186357683,94.0160658725685
"AT1G56360",0,0,0,0
"AT1G56380",0,0,0,0
"AT1G56385",0,0,0,0
"AT1G56400",0,0,0,0
"AT1G56410",0,0,0,0
"AT1G56415",0,0,0,0
"AT1G56418",0,0,0,0
"AT1G56420",67.7070005151491,84.2716490464567,89.1147529783243,58.9479920983437
"AT1G56423",160.707663413766,103.612253042136,195.005441924777,131.410814183411
"AT1G56430",13.4764395327081,14.160759718228,31.1839818506136,1.02839068080793
"AT1G56440",146.026749179254,232.250890208509,167.375760182863,237.660995737611
"AT1G56450",1278.99803636949,976.229821244881,1061.95780256015,713.412407321439
"AT1G56460",599.877558188756,526.196065913952,660.445653736362,836.332338780367
"AT1G56500",37.966334418637,56.0940365203233,65.5334495118329,47.9401224000198
"AT1G56510",0,0,2.13243100267594,1.05112807731269
"AT1G56520",5.45233239853957,0,1.08915147771386,0
"AT1G56530",0,0,0,0
"AT1G56540",30.2401454218586,8.96612809082764,57.8135868670397,27.0940393892971
"AT1G56550",922.712670101679,770.035497298694,795.534372944172,761.478834503201
"AT1G56553",0,0,0,0
"AT1G56555",1.16299777917541,9.29545893724895,8.62325109659815,1.93086429010275
"AT1G56560",376.831021617664,285.358610254597,243.197061445059,312.707178698282
"AT1G56570",22.2807687192229,31.0155510875858,42.8126227422538,27.013071527939
"AT1G56580",242.258270506011,175.01362291748,124.510000675133,141.792830764097
"AT1G56590",276.930763145147,206.748560516104,190.118753372407,265.340057171219
"AT1G56600",0,1.67150713016662,3.12734076198155,7.2196446963316
"AT1G56610",152.261650766775,78.5259373529135,150.479181149861,161.313057070767
"AT1G56620",0,0,0,0
"AT1G56630",123.253467883488,247.440197305169,90.0000543262055,84.7840329798217
"AT1G56650",0,0,0,0
"AT1G56660",638.843517563755,414.74125808197,265.598268720577,875.113080248068
"AT1G56670",14.6275753015177,21.6517629527862,34.3312761319854,13.3357805212541
"AT1G56680",57.1174148393922,56.865731302766,0,29.5124920744223
"AT1G56690",25.727833467738,19.6537744313384,28.3954631565498,34.2545795852502
"AT1G56700",2427.3917721447,1769.52474064154,1804.25775434413,1970.21572603492
"AT1G56710",0,0.826773093442861,1.04881893787722,2.07249319979002
"AT1G56720",114.304838561484,75.1214265138036,115.06414119738,107.539995243282
"AT1G57540",102.418826023708,104.833668348244,123.369661781394,95.3161853104464
"AT1G57550",0,0,0,0
"AT1G57560",82.1937283983599,88.1854991367252,98.7333051681373,50.2839301322574
"AT1G57565",0,0,0,0
"AT1G57570",17.8991248396478,2.457593221561,7.35998871991809,15.5672388940535
"AT1G57580",0,0,0,0
"AT1G57590",26.9137454101113,24.0040144936956,20.8795434534693,13.41539823196
"AT1G57600",162.23518114387,236.02754764665,173.866618838759,136.751192339494
"AT1G57610",106.212794999169,163.510130510584,156.774271759167,142.01889785317
"AT1G57613",0,0,0,0
"AT1G57620",298.706630977606,406.505746925563,397.777557977852,338.364139525522
"AT1G57630",193.482547902585,0,0,34.296805239057
"AT1G57650",44.8234925982711,0,3.41524828065966,3.37305188869309
"AT1G57660",1169.11394640101,2143.40692676207,1315.50655017337,772.954446763228
"AT1G57670",0,0.801769154872164,0,0
"AT1G57680",1229.60460921208,1171.53680052626,1097.95816981102,1171.08687215516
"AT1G57690",0,0,0,0
"AT1G57700",116.212094889927,132.892083655315,123.423398674488,97.8107787787204
"AT1G57720",4324.6167015998,4006.4907577082,4756.84979567803,3705.15828489525
"AT1G57730",0,0.801769154872164,0,0
"AT1G57750",0,0,0,0
"AT1G57760",0,0,0,0
"AT1G57765",314.837552395443,309.847275281922,331.875631781346,176.843976295031
"AT1G57770",6.77377794152572,0,32.7884589966462,2.08901536379361
"AT1G57775",0,0,0,0
"AT1G57777",0,0,0,0
"AT1G57780",0,0,0,0
"AT1G57790",22.4713556548067,44.2402687409478,14.5318799288383,29.7894900066679
"AT1G57800",0,0,0,0
"AT1G57820",101.779251876355,86.7556349750631,64.1774372975709,78.9135110725898
"AT1G57830",0,0,0,0
"AT1G57850",0,0,0,0
"AT1G57860",582.650903238753,603.128443873178,1217.00429442837,345.077921073729
"AT1G57870",315.804487154081,208.664751242552,294.439465895727,231.346007238797
"AT1G57906",0,0,0,0
"AT1G57943",0,0,2.13442340472107,0
"AT1G57980",138.040933935347,87.2071992020399,207.268678109329,71.0726767906808
"AT1G57990",2498.50391583267,1446.25294231966,417.647015181484,1134.43679291586
"AT1G58007",6.5047529059782,7.89683508321196,8.41167445256607,1.60386166127546
"AT1G58025",259.100239414103,419.778355900408,298.357876470974,300.97315709399
"AT1G58030",2489.46842489897,3600.72237434405,2316.21249168862,3028.37346106065
"AT1G58037",14.5548463728294,28.7708778173077,34.6149365885278,14.5020398227386
"AT1G58050",0,0,0,0
"AT1G58055",0,0,0,0
"AT1G58060",322.408102156428,268.035000503876,414.407986203856,462.680022510445
"AT1G58070",58.5525806280945,75.857050307082,49.4963220750632,61.3088852800841
"AT1G58080",369.942148118065,463.693024248433,553.847621898984,265.418458349407
"AT1G58090",0,0,0,0
"AT1G58100",373.81091232784,568.949510382183,423.746442691775,605.574734157216
"AT1G58110",552.276378301735,514.943869485529,448.404967651737,536.724336597051
"AT1G58120",20.152326531672,19.726359043413,3.14705835121223,60.0836177651269
"AT1G58150",1.16905130428566,0,0,8.99723399534506
"AT1G58160",8.43977812164412,3.78213254943963,9.23121290300359,8.55212419047861
"AT1G58170",44.967568325857,33.4707036474299,23.8340454068751,19.4912374147168
"AT1G58180",762.510753988459,805.20203396218,568.563675710712,1067.71728466706
"AT1G58190",494.600126149267,755.807093878727,411.368892928946,967.23474607067
"AT1G58200",333.578633650315,216.285042544669,276.138078013901,264.340186530408
"AT1G58210",56.2553148149136,185.599121647274,93.0334606187202,117.739984922202
"AT1G58215",0,2.44569219018354,3.17156219383301,1.04259936008567
"AT1G58220",179.894933273585,145.086567264923,140.32508501207,201.891390008929
"AT1G58223",0,0,0,0
"AT1G58225",0,0,0,1.05014688973468
"AT1G58230",427.968847612981,354.045861111092,555.558272245514,553.710916114997
"AT1G58235",519.296035647608,1169.31247500094,1066.03810308017,881.01545353088
"AT1G58242",0,0,0,0
"AT1G58245",0,0,0,0
"AT1G58248",0,0,0,0
"AT1G58250",445.741425763064,372.405416526852,579.467198646032,572.740575118137
"AT1G58260",0,0,0,0
"AT1G58265",0,0,0,0
"AT1G58270",2217.24507531697,2785.11498246179,112.006096111624,2735.3720467272
"AT1G58280",174.546484188596,118.267875268584,168.775659838926,111.44926240302
"AT1G58290",667.891507740062,431.800371004605,379.514788915089,932.898088633062
"AT1G58300",0,0,0,0
"AT1G58310",0,1.60353830974433,0,0
"AT1G58320",8953.92286791317,480.628674232164,35.9997553470447,715.790544787997
"AT1G58330",0,0,0,0
"AT1G58340",174.631916048436,82.9714238743895,108.088098057275,292.214840280799
"AT1G58350",232.790294349,149.641739520302,327.515611909344,213.012372865836
"AT1G58360",239.726549130619,145.015732622125,170.701903542333,108.625984559612
"AT1G58370",66.0144063628224,112.650727018804,117.685409248086,135.45565166538
"AT1G58380",339.789601181905,914.648957292136,784.529530332656,298.9410993471
"AT1G58390",0,16.0353830974433,0,0
"AT1G58400",243.606370470604,0,93.4051574520783,352.74711009695
"AT1G58410",258.52307623461,0,0,304.926797872737
"AT1G58420",68.9431454915295,39.4420431573451,3.0579229261448,19.2347032056479
"AT1G58430",0,0,1.06721170236054,0
"AT1G58440",435.627333076435,492.060198713013,255.765865610227,403.765563895503
"AT1G58450",0,0,0,0
"AT1G58460",0,0,0,0
"AT1G58470",111.167984264867,159.188617306127,103.380018268839,158.788937390768
"AT1G58520",75.04500586545,19.5115236895947,93.2200147625422,82.9860068321067
"AT1G58525",0,0,0,0
"AT1G58602",19.0155108889673,110.393394621111,22.5713442282965,7.92208467538642
"AT1G58643",0,4.00884577436082,0,0
"AT1G58725",0,0,0,0
"AT1G58766",0,0,0,0
"AT1G58807",244.179284374118,50.4874454807385,10.6247781879963,347.815355271263
"AT1G58848",284.733506689401,0,28.6977932527437,212.768354024111
"AT1G58936",2.26493059820342,0,7.34131301947506,0
"AT1G58983",2669.3215443445,708.641357621331,620.85359150047,2366.87749166673
"AT1G59030",0,0,0,0
"AT1G59077",0,0,0,0
"AT1G59171",0,0,0,0
"AT1G59218",186.694415933007,48.6849816898638,0,295.122250524467
"AT1G59359",0,0,0,0
"AT1G59453",0,0,0,0
"AT1G59460",0,0,0,0
"AT1G59470",0,0,0,0
"AT1G59500",0,0,0,0
"AT1G59510",26.9021405393453,61.1376082292122,29.2686933846791,46.4852198955017
"AT1G59520",203.889782402289,233.039822983579,234.024089572995,232.687679002622
"AT1G59530",0,2.40530746461649,0,0
"AT1G59540",54.7710467889698,40.0019836456586,72.721785473782,43.6710303720273
"AT1G59550",0,0,0,0
"AT1G59560",55.3171039944361,49.4611096276476,56.4780510655107,41.5613350332095
"AT1G59580",718.624215938164,961.599298158479,623.948537272482,891.785525966721
"AT1G59590",922.977743456442,2170.00037061545,917.77999225548,1825.6417271978
"AT1G59600",126.936977994131,190.977604686518,143.331628873484,96.6069192091827
"AT1G59610",1031.91313403689,785.703375040759,1014.36591332605,1121.07894565115
"AT1G59620",12.2896395960031,122.209146203214,93.9308397167371,28.1051982564929
"AT1G59630",0,0,0,0
"AT1G59640",40.0487577221738,52.9021503658544,31.798380743977,75.7457357458414
"AT1G59650",410.73126662098,342.205539898165,274.091096117741,543.293095077652
"AT1G59660",55.8354223617932,57.7310328414816,20.0801647840477,56.2716057687456
"AT1G59670",0,10.4549635987423,4.07344710913386,3.03828044856147
"AT1G59675",0,0,0,0
"AT1G59680",0,0,0,0
"AT1G59690",0,0,0,0
"AT1G59700",138.59229895604,91.3055598770559,36.0168627687159,129.556267747652
"AT1G59710",299.572819424171,130.371942231696,277.880987388752,215.323640554583
"AT1G59720",3.35899234825302,11.5110045591398,7.34139895616995,15.5359395697011
"AT1G59722",0,0,0,0
"AT1G59723",0,0,0,0
"AT1G59724",0,0,0,0
"AT1G59725",5.57557216911351,12.3858146456963,12.4101902944861,0
"AT1G59730",61.8902636375775,114.855150219482,141.383395628182,30.4614415464592
"AT1G59740",271.930564358126,278.907606003049,258.408137635599,273.778699751732
"AT1G59750",480.076568545371,463.235470002363,379.398948334371,495.324934231791
"AT1G59760",498.119001700136,519.056842739043,549.349579995478,677.135231969116
"AT1G59780",89.7296935439662,51.6272138745175,249.822076424669,58.7626870506201
"AT1G59790",0,1.67677319770175,1.02060007381331,0
"AT1G59800",0,0,0,0
"AT1G59810",0,0,0,0
"AT1G59820",677.328441544683,637.10215436487,581.474315888798,881.022715015439
"AT1G59830",502.869011774763,752.91074015327,506.255125372585,557.708023883739
"AT1G59833",0,0,0,0
"AT1G59835",0,0,0,0
"AT1G59840",19.5466585117617,22.5195036181292,18.3380983483236,40.0379910231385
"AT1G59850",34.7878778844268,4.98144056629928,10.4181233974512,8.24196078950767
"AT1G59860",0,4.33117494900332,1.02166722879443,4.06129727409931
"AT1G59865",0,0,0,0
"AT1G59870",11801.5676595622,6975.85822589179,4814.5677442745,8557.2915367811
"AT1G59885",0,0,0,0
"AT1G59890",453.306645844692,351.597271602388,453.391405632703,509.293915951916
"AT1G59900",1103.94653607247,1194.71347716096,1028.1653454037,1313.01088115252
"AT1G59910",492.520923946233,550.721840478217,410.98885752737,571.955407915359
"AT1G59920",0,0,0,0
"AT1G59930",0,0,0,0
"AT1G59940",59.6940750338512,54.8499465965656,40.1838154933809,26.5502475033064
"AT1G59950",0,0,2.13442340472107,0
"AT1G59960",222.485344851259,330.674116281133,283.299144333846,291.671832154825
"AT1G59970",90.880840604029,108.67539690131,132.381785328273,57.7186624459078
"AT1G59980",24.769818683895,25.7134695614679,90.7719062735527,53.9803164485868
"AT1G59990",141.90005472961,145.761873185679,222.928858462829,130.671461165857
"AT1G60000",40.4553836016537,20.0485264785357,32.1611145607784,72.9027501868168
"AT1G60010",178.137740131383,229.747803783788,381.061148845481,235.293693892285
"AT1G60030",7.83126371626804,4.9162395171584,13.6665341348954,7.26385907498532
"AT1G60040",0,0,0,0
"AT1G60050",4.49095072404323,1.66402717125953,3.12088467488065,1.02904606852762
"AT1G60060",1.12254796377386,5.81978857301275,2.08164093058203,4.11784594003519
"AT1G60070",598.730322992364,547.890275378531,563.884546030732,643.568157323781
"AT1G60080",121.241921785811,99.7920767751856,193.560448035629,107.049783631197
"AT1G60090",0,0,0,0
"AT1G60095",153.357303420231,6.57102018780521,108.099112267475,37.3070481149296
"AT1G60110",18.9985844346748,39.4134636405545,8.36901198629844,4.16677549807954
"AT1G60130",22.4663648343071,0,17.9977088253651,18.8778290636951
"AT1G60140",2776.60316583625,3042.83160973293,3259.89263090987,3969.05969411458
"AT1G60160",86.038640433019,65.2135740555934,129.765904324336,60.3561706612767
"AT1G60170",645.419415333778,1163.11937671919,697.961735641744,887.067743969351
"AT1G60190",13.421347171608,147.316598407818,49.4491818912638,117.333803493317
"AT1G60200",678.775131385396,615.532717737559,903.737873007079,1250.09410442099
"AT1G60220",305.459305258849,219.713877082531,283.735014793748,247.933564852378
"AT1G60230",78.529045337381,93.6912496434584,59.4378462546951,81.4490488005631
"AT1G60240",0,0,0,0
"AT1G60250",0,0,0,0
"AT1G60260",2.24325765595274,5.7990619926603,1.0433622361188,23.723777815647
"AT1G60270",114.359134254878,312.474829953748,384.44206541893,116.708216570469
"AT1G60280",0,0,0,0
"AT1G60300",0,0,0,0
"AT1G60320",0,0,0,0
"AT1G60340",0,0,0,0
"AT1G60350",0,0,0,0
